trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-19,1617.T,entry,buy,3.7313432835820897,40200.0,150000.0,10.0,150.0
2025-09-19,1617.T,exit,sell,3.7313432835820897,40060.0,149477.61194029852,10.0,149.47761194029852
2025-09-19,1621.T,entry,buy,5.545286506469501,27050.0,150000.0,10.0,150.0
2025-09-19,1621.T,exit,sell,5.545286506469501,26920.0,149279.11275415897,10.0,149.27911275415894
2025-09-19,1627.T,entry,buy,15.075376884422111,9950.0,150000.0,10.0,150.0
2025-09-19,1627.T,exit,sell,15.075376884422111,10000.0,150753.7688442211,10.0,150.7537688442211
2025-09-19,1630.T,entry,buy,4.273504273504273,35100.0,150000.0,10.0,150.0
2025-09-19,1630.T,exit,sell,4.273504273504273,34430.0,147136.75213675213,10.0,147.13675213675214
2025-09-19,1633.T,entry,buy,3.134796238244514,47850.0,150000.0,10.0,150.0
2025-09-19,1633.T,exit,sell,3.134796238244514,47370.0,148495.29780564262,10.0,148.49529780564262
