date,ticker,weight,position_qty,open_price_adj,close_price_adj,gross_pnl_jpy,net_pnl_jpy,borrow_pnl_jpy,gross_return,net_return
2025-11-25,1618.T,0.15,5.2754849445572916,28405.0,28355.0,-263.7742472278646,-563.2107726809088,0.0,-0.0002637742472278646,-0.0005632107726809088
2025-11-25,1625.T,0.15,3.1218781218781224,48000.0,47230.0,-2403.8461538461543,-2701.142607392595,0.0,-0.0024038461538461544,-0.002701142607392595
2025-11-25,1626.T,0.15,3.46554463113205,43240.0,42060.0,-4089.342664735819,-4384.953621771368,0.0,-0.0040893426647358195,-0.0043849536217713675
2025-11-25,1629.T,0.15,1.3946035351340147,107450.0,105800.0,-2301.0958329711243,-2598.4950368384325,0.0,-0.0023010958329711243,-0.0025984950368384326
2025-11-25,1631.T,0.15,5.697724328903037,26300.0,26140.0,-911.6358926244859,-1210.4245564321332,0.0,-0.0009116358926244859,-0.001210424556432133
