date,ticker,weight,position_qty,open_price_adj,close_price_adj,gross_pnl_jpy,net_pnl_jpy,borrow_pnl_jpy,gross_return,net_return
2025-08-28,1618.T,0.15,6.454884766321339,23215.0,23720.0,3259.716806992276,2956.756790484999,0.0,0.0032597168069922757,0.0029567567904849987
2025-08-28,1623.T,0.15,4.442637113849685,33730.0,34290.0,2487.8767837558235,2185.688607271782,0.0,0.0024878767837558232,0.002185688607271782
2025-08-28,1625.T,0.15,3.7229850894447174,40250.0,40540.0,1079.665675938968,778.8857105627532,0.0,0.001079665675938968,0.0007788857105627532
2025-08-28,1629.T,0.15,1.6026753994668437,93500.0,95070.0,2516.2003771629447,2213.983877085494,0.0,0.0025162003771629447,0.002213983877085494
2025-08-28,1631.T,0.15,6.250266938483832,23975.0,24195.0,1375.058726466443,1073.9833680396878,0.0,0.001375058726466443,0.0010739833680396878
