date,ticker,signal_raw,signal_rank,tradable_flag,paper_weight_raw,target_weight
2025-08-28,1617.T,-0.07217867893284768,17.0,True,-0.2,0.0
2025-08-28,1618.T,0.06333024904125822,4.0,True,0.2,0.15
2025-08-28,1619.T,-0.002085849156244338,11.0,True,0.0,0.0
2025-08-28,1620.T,0.0021135159439108525,9.0,True,0.0,0.0
2025-08-28,1621.T,-0.06541887645984018,15.0,True,-0.2,0.0
2025-08-28,1622.T,0.008198539644846039,6.0,True,0.0,0.0
2025-08-28,1623.T,0.008198899172573791,5.0,True,0.2,0.15
2025-08-28,1624.T,0.004144591872439633,7.0,True,0.0,0.0
2025-08-28,1625.T,0.07003051480969927,1.0,True,0.2,0.15
2025-08-28,1626.T,-0.0010070513499143463,10.0,True,0.0,0.0
2025-08-28,1627.T,-0.06480586703141578,14.0,True,-0.2,0.0
2025-08-28,1628.T,-0.004573828230268364,12.0,True,0.0,0.0
2025-08-28,1629.T,0.06603867955671604,2.0,True,0.2,0.15
2025-08-28,1630.T,-0.06744257541462027,16.0,True,-0.2,0.0
2025-08-28,1631.T,0.06568883921013899,3.0,True,0.2,0.15
2025-08-28,1632.T,0.00355920694435927,8.0,True,0.0,0.0
2025-08-28,1633.T,-0.006093409977828605,13.0,True,-0.2,0.0
