trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-09-24,0.0007638733357172,0.0007646372090528,7.638733355999974e-07,0.007638733355999974,0.75,0.75,-0.001500766137975,-0.0015022669041131,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: 0.0226 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.5007661380999921e-06, ""cost_return_diff_bps"": -0.015007661380999921, ""gross_return_diff"": 2.2646394737002064e-06, ""gross_return_diff_bps"": 0.022646394737002064, ""legacy_borrow_pnl_jpy"": 0.0}"
