trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-05,1618.T,entry,buy,6.177924217462932,24280.0,150000.0,10.0,150.0
2025-09-05,1618.T,exit,sell,6.177924217462932,24100.0,148887.97364085665,10.0,148.88797364085667
2025-09-05,1622.T,entry,buy,4.485645933014354,33440.0,150000.0,10.0,150.0
2025-09-05,1622.T,exit,sell,4.485645933014354,32910.0,147622.6076555024,10.0,147.62260765550238
2025-09-05,1625.T,entry,buy,3.75,40000.0,150000.0,10.0,150.0
2025-09-05,1625.T,exit,sell,3.75,40310.0,151162.5,10.0,151.1625
2025-09-05,1629.T,entry,buy,1.5151515151515151,99000.0,150000.0,10.0,150.0
2025-09-05,1629.T,exit,sell,1.5151515151515151,99100.0,150151.51515151514,10.0,150.15151515151513
2025-09-05,1631.T,entry,buy,6.184291898577613,24255.0,150000.0,10.0,150.0
2025-09-05,1631.T,exit,sell,6.184291898577613,24095.0,149010.51329622758,10.0,149.01051329622757
