date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-05,-0.0031617285273708314,-0.004657068297344878,-0.0014953397699740472,-3161.728527370831,-4657.068297344878,-1495.3397699740472,0.0,0.9953429317026551
