trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-09-05,1618.T,0.15,150000.0,long,24280.0,24100.0,-0.007413509060955503
2025-09-05,1622.T,0.15,150000.0,long,33440.0,32910.0,-0.015849282296650724
2025-09-05,1625.T,0.15,150000.0,long,40000.0,40310.0,0.007749999999999924
2025-09-05,1629.T,0.15,150000.0,long,99000.0,99100.0,0.0010101010101009056
2025-09-05,1631.T,0.15,150000.0,long,24255.0,24095.0,-0.006596578025149458
