trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-11-28,1619.T,0.15,3.538570417551309,42390.0,42700.0,1096.9568294409057,301.0969568294409,795.8598726114649,0.0010969568294409058,0.0007958598726114649,150.0,151.0969568294409,0.0,0.007313045529605988
2025-11-28,1620.T,0.15,4.88599348534202,30700.0,30950.0,1221.498371335505,301.2214983713355,920.2768729641696,0.001221498371335505,0.0009202768729641695,150.0,151.22149837133549,0.0,0.008143322475570036
2025-11-28,1628.T,0.15,7.218479307025986,20780.0,20770.0,-72.18479307025986,299.9278152069297,-372.11260827718957,-7.218479307025985e-05,-0.00037211260827718954,150.0,149.92781520692972,0.0,-0.0004812319538017862
2025-11-28,1630.T,0.15,3.9598732840549102,37880.0,37960.0,316.78986272439283,300.31678986272436,16.47307286166847,0.00031678986272439284,1.647307286166847e-05,150.0,150.3167898627244,0.0,0.002111932418162654
2025-11-28,1633.T,0.15,2.873012832790653,52210.0,52350.0,402.22179659069144,300.4022217965907,101.81957479410073,0.00040222179659069144,0.00010181957479410073,150.0,150.4022217965907,0.0,0.0026814786439379734
