trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-09-10,1617.T,0.15,150000.0,long,40210.0,40290.0,0.0019895548371051675
2025-09-10,1621.T,0.15,150000.0,long,27335.0,27090.0,-0.008962868117797673
2025-09-10,1627.T,0.15,150000.0,long,10335.0,10415.0,0.007740686985969969
2025-09-10,1630.T,0.15,150000.0,long,35130.0,35040.0,-0.002561912894961549
2025-09-10,1633.T,0.15,150000.0,long,47770.0,47990.0,0.004605400879212906
