date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-04,-0.00021631037552045815,-0.0017145955636463455,-0.0014982851881258873,-216.31037552045814,-1714.5955636463455,-1498.2851881258873,0.0,0.9982854044363536
