date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-12,-0.0012608966846459507,-0.0027581372864627276,-0.0014972406018167767,-1260.8966846459507,-2758.1372864627274,-1497.2406018167767,0.0,0.9972418627135373
