date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-14,0.004419162548701317,0.0029162418876511895,-0.0015029206610501274,4419.162548701317,2916.2418876511897,-1502.9206610501274,0.0,1.0029162418876512
