trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-14,1617.T,entry,buy,3.8226299694189603,39240.0,150000.0,10.0,150.0
2025-10-14,1617.T,exit,sell,3.8226299694189603,39430.0,150726.2996941896,10.0,150.7262996941896
2025-10-14,1620.T,entry,buy,4.998333888703765,30010.0,150000.0,10.0,150.0
2025-10-14,1620.T,exit,sell,4.998333888703765,29995.0,149925.02499166943,10.0,149.92502499166943
2025-10-14,1621.T,entry,buy,5.5545269394556565,27005.0,150000.0,10.0,150.0
2025-10-14,1621.T,exit,sell,5.5545269394556565,27010.0,150027.7726346973,10.0,150.0277726346973
2025-10-14,1627.T,entry,buy,15.009005403241945,9994.0,150000.0,10.0,150.0
2025-10-14,1627.T,exit,sell,15.009005403241945,10125.0,151966.1797078247,10.0,151.9661797078247
2025-10-14,1630.T,entry,buy,4.445761707172496,33740.0,150000.0,10.0,150.0
2025-10-14,1630.T,exit,sell,4.445761707172496,34140.0,151778.304682869,10.0,151.778304682869
