trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-14,1617.T,0.15,150000.0,long,39240.0,39430.0,0.004841997961263944
2025-10-14,1620.T,0.15,150000.0,long,30010.0,29995.0,-0.0004998333888703854
2025-10-14,1621.T,0.15,150000.0,long,27005.0,27010.0,0.00018515089798176732
2025-10-14,1627.T,0.15,150000.0,long,9994.0,10125.0,0.013107864718831408
2025-10-14,1630.T,0.15,150000.0,long,33740.0,34140.0,0.011855364552459946
