date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-07,-0.0019988064722810143,-0.0034953091643101456,-0.001496502692029131,-1998.8064722810145,-3495.3091643101457,-1496.5026920291311,0.0,0.9965046908356898
