trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-09-08,1617.T,0.15,3.6773719048786466,40790.0,40540.0,-919.3429762196616,299.0806570237803,-1218.423633243442,-0.0009193429762196616,-0.001218423633243442,150.0,149.08065702378033,0.0,-0.00612895317479778
2025-09-08,1621.T,0.15,5.4634857038790745,27455.0,27570.0,628.3008559460935,300.62830085594607,327.67255509014745,0.0006283008559460936,0.00032767255509014745,150.0,150.62830085594607,0.0,0.004188672372974045
2025-09-08,1627.T,0.15,14.584346135148275,10285.0,10280.0,-72.92173067574137,299.9270782693243,-372.8488089450657,-7.292173067574138e-05,-0.00037284880894506567,150.0,149.92707826932426,0.0,-0.000486144871171601
2025-09-08,1630.T,0.15,4.263786242183058,35180.0,35230.0,213.1893121091529,300.2131893121091,-87.02387720295619,0.0002131893121091529,-8.702387720295618e-05,149.99999999999997,150.21318931210914,0.0,0.001421262080727681
2025-09-08,1633.T,0.15,3.200341369746106,46870.0,47810.0,3008.3208875613395,303.00832088756135,2705.3125666737783,0.0030083208875613396,0.0027053125666737783,150.0,153.00832088756133,0.0,0.020055472583742295
