date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-15,0.007874356951435105,0.006367981095982248,-0.0015063758554528578,7874.356951435106,6367.981095982248,-1506.3758554528576,0.0,1.0063679810959822
