run_id,trade_date,symbol,market,side,quantity,notional_jpy,order_type,tif,limit_price,strategy_id,source_packet_path,allow_live_submission,metadata_json
shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,2025-11-25,1618.T,JP,BUY,5.275484944557292,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,False,"{""close_price_adj"": 28355.0, ""close_side"": ""SELL"", ""intended_close_qty"": 5.275484944557292, ""open_price_adj"": 28405.0, ""target_weight"": 0.15}"
shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,2025-11-25,1625.T,JP,BUY,3.1218781218781224,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,False,"{""close_price_adj"": 47230.0, ""close_side"": ""SELL"", ""intended_close_qty"": 3.1218781218781224, ""open_price_adj"": 48000.0, ""target_weight"": 0.15}"
shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,2025-11-25,1626.T,JP,BUY,3.46554463113205,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,False,"{""close_price_adj"": 42060.0, ""close_side"": ""SELL"", ""intended_close_qty"": 3.46554463113205, ""open_price_adj"": 43240.0, ""target_weight"": 0.15}"
shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,2025-11-25,1629.T,JP,BUY,1.3946035351340147,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,False,"{""close_price_adj"": 105800.0, ""close_side"": ""SELL"", ""intended_close_qty"": 1.3946035351340147, ""open_price_adj"": 107450.0, ""target_weight"": 0.15}"
shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,2025-11-25,1631.T,JP,BUY,5.697724328903037,150000.0,MARKET,DAY,,PCA_SUB,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_canonical_batch_60d_local_2025-11-25_20260420T123828Z,False,"{""close_price_adj"": 26140.0, ""close_side"": ""SELL"", ""intended_close_qty"": 5.697724328903037, ""open_price_adj"": 26300.0, ""target_weight"": 0.15}"
