date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-09,0.0012721641713507258,-0.00022760949132203076,-0.0014997736626727565,1272.1641713507258,-227.60949132203075,-1499.7736626727565,0.0,0.9997723905086779
