date,ticker,fill_type,side,qty,mid_price,assumed_price,cost_bps
2025-10-09,1617.T,open,BUY,3.7622432801945735,39830.0,39869.829999999994,10.0
2025-10-09,1617.T,close,SELL,3.7622432801945735,39740.0,39700.26,10.0
2025-10-09,1621.T,open,BUY,5.399032601338493,27755.0,27782.754999999997,10.0
2025-10-09,1621.T,close,SELL,5.399032601338493,28065.0,28036.935,10.0
2025-10-09,1627.T,open,BUY,14.457322706237326,10365.0,10375.364999999998,10.0
2025-10-09,1627.T,close,SELL,14.457322706237326,10420.0,10409.58,10.0
2025-10-09,1630.T,open,BUY,4.424273689109828,33870.0,33903.869999999995,10.0
2025-10-09,1630.T,close,SELL,4.424273689109828,33690.0,33656.31,10.0
2025-10-09,1633.T,open,BUY,3.0858762324989675,48560.0,48608.56,10.0
2025-10-09,1633.T,close,SELL,3.0858762324989675,48540.0,48491.46,10.0
