date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-11,-0.007749271216634249,-0.009240023443919016,-0.0014907522272847664,-7749.271216634249,-9240.023443919015,-1490.7522272847664,0.0,0.990759976556081
