trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-17,1617.T,entry,buy,3.785011355034065,39630.0,150000.0,10.0,150.0
2025-10-17,1617.T,exit,sell,3.785011355034065,39960.0,151249.05374716123,10.0,151.24905374716124
2025-10-17,1621.T,entry,buy,5.496518871381459,27290.0,150000.0,10.0,150.0
2025-10-17,1621.T,exit,sell,5.496518871381459,26945.0,148103.7009893734,10.0,148.1037009893734
2025-10-17,1627.T,entry,buy,14.46480231436837,10370.0,150000.0,10.0,150.0
2025-10-17,1627.T,exit,sell,14.46480231436837,10390.0,150289.29604628737,10.0,150.28929604628738
2025-10-17,1628.T,entry,buy,7.293946024799417,20565.0,150000.0,10.0,150.0
2025-10-17,1628.T,exit,sell,7.293946024799417,20315.0,148176.51349380016,10.0,148.17651349380017
2025-10-17,1630.T,entry,buy,4.301691998852882,34870.0,150000.0,10.0,150.0
2025-10-17,1630.T,exit,sell,4.301691998852882,34820.0,149784.91540005736,10.0,149.78491540005734
