trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-11-04,1618.T,0.15,150000.0,long,26145.0,26515.0,0.014151845477146763
2025-11-04,1623.T,0.15,150000.0,long,44320.0,43910.0,-0.009250902527075833
2025-11-04,1625.T,0.15,150000.0,long,50300.0,49900.0,-0.007952286282306154
2025-11-04,1629.T,0.15,150000.0,long,103800.0,103200.0,-0.005780346820809301
2025-11-04,1631.T,0.15,150000.0,long,25040.0,25225.0,0.007388178913737997
