trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-28,1617.T,0.15,150000.0,long,40140.0,40250.0,0.002740408570004904
2025-10-28,1621.T,0.15,150000.0,long,27585.0,27325.0,-0.009425412361790841
2025-10-28,1627.T,0.15,150000.0,long,10460.0,10285.0,-0.016730401529636674
2025-10-28,1630.T,0.15,150000.0,long,35960.0,35650.0,-0.008620689655172376
2025-10-28,1633.T,0.15,150000.0,long,47670.0,47830.0,0.0033564086427522177
