trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-28,1617.T,entry,buy,3.7369207772795217,40140.0,150000.0,10.0,150.0
2025-10-28,1617.T,exit,sell,3.7369207772795217,40250.0,150411.06128550073,10.0,150.41106128550075
2025-10-28,1621.T,entry,buy,5.43773790103317,27585.0,150000.0,10.0,150.0
2025-10-28,1621.T,exit,sell,5.43773790103317,27325.0,148586.18814573137,10.0,148.58618814573137
2025-10-28,1627.T,entry,buy,14.340344168260039,10460.0,150000.0,10.0,150.0
2025-10-28,1627.T,exit,sell,14.340344168260039,10285.0,147490.4397705545,10.0,147.49043977055453
2025-10-28,1630.T,entry,buy,4.171301446051168,35960.0,150000.0,10.0,150.0
2025-10-28,1630.T,exit,sell,4.171301446051168,35650.0,148706.89655172414,10.0,148.70689655172416
2025-10-28,1633.T,entry,buy,3.146633102580239,47670.0,150000.0,10.0,150.0
2025-10-28,1633.T,exit,sell,3.146633102580239,47830.0,150503.46129641283,10.0,150.50346129641284
