trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-09-17,1618.T,0.15,150000.0,long,24755.0,24610.0,-0.005857402544940382
2025-09-17,1623.T,0.15,150000.0,long,36470.0,35600.0,-0.023855223471346276
2025-09-17,1625.T,0.15,150000.0,long,41870.0,42000.0,0.0031048483401003857
2025-09-17,1629.T,0.15,150000.0,long,99600.0,99500.0,-0.0010040160642570406
2025-09-17,1631.T,0.15,150000.0,long,24165.0,24115.0,-0.002069108214359572
