trade_date,nav_start_jpy,nav_end_jpy,gross_pnl_jpy,cost_jpy,borrow_cost_jpy,net_pnl_jpy,gross_return,cost_return,net_return,gross_exposure,net_exposure,turnover_entry,turnover_exit,n_positions,execution_cost_jpy,status
2025-09-17,1000000.0,994052.3168420728,-4452.135293220458,1495.5478647067796,0.0,-5947.6831579272375,-0.004452135293220458,-0.0014955478647067796,-0.005947683157927238,0.75,0.75,0.75,0.7455478647067796,5,1495.5478647067796,GO
