trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-09-17,-0.0059417414165106,-0.0059476831579272,-5.941741416599748e-06,-0.05941741416599748,0.75,0.75,-0.0014940538108958,-0.0014955478647067,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0445 bps; cost return diff: -0.0149 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.494053810900068e-06, ""cost_return_diff_bps"": -0.01494053810900068, ""gross_return_diff"": -4.4476876055995e-06, ""gross_return_diff_bps"": -0.044476876055995, ""legacy_borrow_pnl_jpy"": 0.0}"
