trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-09-17,1618.T,0.15,6.05938194304181,24755.0,24610.0,-878.6103817410625,299.12138961825895,-1177.7317713593216,-0.0008786103817410625,-0.0011777317713593215,150.0,149.12138961825895,0.0,-0.005857402544940382
2025-09-17,1623.T,0.15,4.112969564025226,36470.0,35600.0,-3578.2835207019466,296.4217164792981,-3874.7052371812447,-0.0035782835207019466,-0.0038747052371812447,150.0,146.42171647929806,0.0,-0.023855223471346276
2025-09-17,1625.T,0.15,3.5825173155003585,41870.0,42000.0,465.7272510150466,300.46572725101504,165.26152376403155,0.00046572725101504657,0.00016526152376403156,150.0,150.46572725101504,0.0,0.0031048483401003857
2025-09-17,1629.T,0.15,1.5060240963855422,99600.0,99500.0,-150.60240963855424,299.84939759036143,-450.45180722891564,-0.00015060240963855423,-0.00045045180722891564,150.0,149.84939759036143,0.0,-0.0010040160642570406
2025-09-17,1631.T,0.15,6.207324643078833,24165.0,24115.0,-310.3662321539416,299.68963376784603,-610.0558659217877,-0.0003103662321539416,-0.0006100558659217877,150.0,149.68963376784603,0.0,-0.002069108214359572
