date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-18,0.0030168675549063256,0.00151534918885003,-0.0015015183660562954,3016.8675549063255,1515.34918885003,-1501.5183660562955,0.0,1.00151534918885
