date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-06,0.011032153665441514,0.009522620013274632,-0.0015095336521668814,11032.153665441514,9522.620013274633,-1509.5336521668814,0.0,1.0095226200132745
