date,ticker,weight,position_qty,open_price_adj,close_price_adj,gross_pnl_jpy,net_pnl_jpy,borrow_pnl_jpy,gross_return,net_return
2025-11-20,1618.T,0.15,5.285719571433858,28350.0,28190.0,-845.7151314294173,-1144.569715998273,0.0,-0.0008457151314294173,-0.001144569715998273
2025-11-20,1623.T,0.15,3.425929351855278,43740.0,43830.0,308.333641666975,8.325008325009323,0.0,0.00030833364166697497,8.325008325009323e-06
2025-11-20,1625.T,0.15,3.101845370526803,48310.0,48290.0,-62.03690741053606,-361.6751702034207,0.0,-6.203690741053606e-05,-0.0003616751702034207
2025-11-20,1629.T,0.15,1.4030912907317403,106800.0,105300.0,-2104.6369360976105,-2402.2325988618004,0.0,-0.0021046369360976105,-0.0024022325988618002
2025-11-20,1631.T,0.15,5.772347837062784,25960.0,25705.0,-1471.94869845101,-1770.1770494528428,0.0,-0.00147194869845101,-0.0017701770494528428
