trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-11-21,1617.T,entry,buy,3.6398932297985924,41210.0,150000.0,10.0,150.0
2025-11-21,1617.T,exit,sell,3.6398932297985924,41940.0,152657.12205775297,10.0,152.65712205775296
2025-11-21,1621.T,entry,buy,5.277973258268824,28420.0,150000.0,10.0,150.0
2025-11-21,1621.T,exit,sell,5.277973258268824,28880.0,152427.86769880366,10.0,152.42786769880365
2025-11-21,1623.T,entry,buy,3.535234503888758,42430.0,150000.0,10.0,150.0
2025-11-21,1623.T,exit,sell,3.535234503888758,40860.0,144449.68182889465,10.0,144.44968182889465
2025-11-21,1627.T,entry,buy,13.117621337997376,11435.0,150000.0,10.0,150.0
2025-11-21,1627.T,exit,sell,13.117621337997376,11510.0,150983.8216003498,10.0,150.9838216003498
2025-11-21,1630.T,entry,buy,4.186435947530002,35830.0,149999.99999999997,10.0,149.99999999999997
2025-11-21,1630.T,exit,sell,4.186435947530002,37580.0,157326.26290817748,10.0,157.32626290817748
