date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-31,-0.0019352911518532852,-0.003431857359202919,-0.0014965662073496342,-1935.291151853285,-3431.8573592029193,-1496.5662073496342,0.0,0.9965681426407971
