date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-13,0.005381952975476611,0.003878069523999682,-0.001503883451476929,5381.952975476611,3878.0695239996817,-1503.8834514769292,0.0,1.0038780695239997
