date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-29,-0.009970487285303756,-0.01145901829651989,-0.0014885310112161332,-9970.487285303756,-11459.01829651989,-1488.5310112161333,0.0,0.9885409817034801
