trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-09-29,1622.T,0.15,150000.0,long,33390.0,32670.0,-0.021563342318059342
2025-09-29,1625.T,0.15,150000.0,long,42960.0,42480.0,-0.011173184357541888
2025-09-29,1626.T,0.15,150000.0,long,43990.0,43180.0,-0.018413275744487367
2025-09-29,1629.T,0.15,150000.0,long,101950.0,102950.0,0.009808729769494873
2025-09-29,1631.T,0.15,150000.0,long,25600.0,24955.0,-0.025195312499999956
