date,ticker,weight,position_qty,open_price_adj,close_price_adj,gross_pnl_jpy,net_pnl_jpy,borrow_pnl_jpy,gross_return,net_return
2025-11-26,1617.T,0.15,3.6108469843409607,41500.0,42160.0,2383.159009665034,2081.075550955083,0.0,0.0023831590096650337,0.002081075550955083
2025-11-26,1621.T,0.15,5.103018894948063,29365.0,29810.0,2270.843408251888,1968.87226514334,0.0,0.002270843408251888,0.00196887226514334
2025-11-26,1627.T,0.15,12.677677652296945,11820.0,12070.0,3169.419413074236,2866.5496939608925,0.0,0.0031694194130742364,0.0028665496939608926
2025-11-26,1628.T,0.15,7.242636532148374,20690.0,20805.0,832.903201197063,532.3699982955736,0.0,0.000832903201197063,0.0005323699982955736
2025-11-26,1630.T,0.15,3.9843166671137964,37610.0,38040.0,1713.2561668589324,1411.8426109917968,0.0,0.0017132561668589323,0.0014118426109917968
