trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-08-27,1618.T,0.15,150000.0,long,23080.0,23145.0,0.0028162911611784303
2025-08-27,1622.T,0.15,150000.0,long,32230.0,32120.0,-0.0034129692832765013
2025-08-27,1625.T,0.15,150000.0,long,40340.0,40390.0,0.0012394645513138514
2025-08-27,1629.T,0.15,150000.0,long,94240.0,94040.0,-0.0021222410865874286
2025-08-27,1631.T,0.15,150000.0,long,24280.0,24115.0,-0.006795716639209193
