trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-08-27,-0.0027372971216708,-0.0027400344187926,-2.7372971218003056e-06,-0.027372971218003056,0.75,0.75,-0.0014972614628425,-0.0014987587243055,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0124 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4972614629999489e-06, ""cost_return_diff_bps"": -0.014972614629999489, ""gross_return_diff"": -1.2400356589001033e-06, ""gross_return_diff_bps"": -0.012400356589001033, ""legacy_borrow_pnl_jpy"": 0.0}"
