date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-08-27,-0.0012400356588282875,-0.002737297121670887,-0.0014972614628425995,-1240.0356588282875,-2737.297121670887,-1497.2614628425995,0.0,0.9972627028783291
