date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-18,-0.0075284579409716675,-0.00901943098153211,-0.0014909730405604413,-7528.457940971667,-9019.430981532108,-1490.9730405604414,0.0,0.9909805690184679
