trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-11-25,-0.0114582265951154,-0.0114696848217106,-1.145822659519985e-05,-0.1145822659519985,0.75,0.75,-0.0014885318037099,-0.0014900203355138,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0997 bps; cost return diff: -0.0149 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4885318038999722e-06, ""cost_return_diff_bps"": -0.014885318038999722, ""gross_return_diff"": -9.969694791400058e-06, ""gross_return_diff_bps"": -0.09969694791400058, ""legacy_borrow_pnl_jpy"": 0.0}"
