trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-11-07,-0.0034953091643101,-0.0034988044734745,-3.4953091643998707e-06,-0.03495309164399871,0.75,0.75,-0.0014965026920291,-0.0014979991947212,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0200 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.496502692099888e-06, ""cost_return_diff_bps"": -0.01496502692099888, ""gross_return_diff"": -1.9988064721998024e-06, ""gross_return_diff_bps"": -0.019988064721998024, ""legacy_borrow_pnl_jpy"": 0.0}"
