trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-20,1618.T,0.15,150000.0,long,24820.0,25150.0,0.013295729250604404
2025-10-20,1622.T,0.15,150000.0,long,33370.0,33500.0,0.0038957147138147796
2025-10-20,1625.T,0.15,150000.0,long,46030.0,46900.0,0.018900716923745398
2025-10-20,1629.T,0.15,150000.0,long,101200.0,102250.0,0.01037549407114624
2025-10-20,1631.T,0.15,150000.0,long,24270.0,24690.0,0.017305315203955507
