trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-09-04,0.0033945032971313,0.0033978978004284,3.3945032971000565e-06,0.033945032971000565,0.75,0.75,-0.0015033994011997,-0.001504902800601,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: 0.0490 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.5033994012999315e-06, ""cost_return_diff_bps"": -0.015033994012999315, ""gross_return_diff"": 4.8979026983000246e-06, ""gross_return_diff_bps"": 0.048979026983000246, ""legacy_borrow_pnl_jpy"": 0.0}"
