trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-09-04,1617.T,entry,buy,3.766005523474768,39830.0,150000.0,10.0,150.0
2025-09-04,1617.T,exit,sell,3.766005523474768,40170.0,151280.44187798142,10.0,151.28044187798142
2025-09-04,1621.T,entry,buy,5.628517823639775,26650.0,150000.0,10.0,150.0
2025-09-04,1621.T,exit,sell,5.628517823639775,26855.0,151153.84615384616,10.0,151.15384615384616
2025-09-04,1627.T,entry,buy,14.749262536873156,10170.0,150000.0,10.0,150.0
2025-09-04,1627.T,exit,sell,14.749262536873156,10200.0,150442.4778761062,10.0,150.44247787610618
2025-09-04,1630.T,entry,buy,4.357931435212086,34420.0,150000.0,10.0,150.0
2025-09-04,1630.T,exit,sell,4.357931435212086,34630.0,150915.16560139452,10.0,150.9151656013945
2025-09-04,1633.T,entry,buy,3.26726203441516,45910.0,150000.0,10.0,150.0
2025-09-04,1633.T,exit,sell,3.26726203441516,46250.0,151110.86909170117,10.0,151.11086909170118
