date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-04,0.004897902698331132,0.0033945032971313895,-0.001503399401199742,4897.902698331131,3394.5032971313894,-1503.399401199742,0.0,1.0033945032971314
