trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-09-04,1617.T,0.15,150000.0,long,39830.0,40170.0,0.008536279186542872
2025-09-04,1621.T,0.15,150000.0,long,26650.0,26855.0,0.007692307692307665
2025-09-04,1627.T,0.15,150000.0,long,10170.0,10200.0,0.002949852507374562
2025-09-04,1630.T,0.15,150000.0,long,34420.0,34630.0,0.006101104009296865
2025-09-04,1633.T,0.15,150000.0,long,45910.0,46250.0,0.007405793944674333
