date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-09-24,0.0022646394736923594,0.0007638733357172774,-0.001500766137975082,2264.6394736923594,763.8733357172774,-1500.766137975082,0.0,1.0007638733357174
