trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-08-29,-0.0018999961421579,-0.0019018961383001,-1.8999961422000618e-06,-0.018999961422000618,0.75,0.75,-0.0014980996019612,-0.0014995977015632,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0040 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4980996019999925e-06, ""cost_return_diff_bps"": -0.014980996019999925, ""gross_return_diff"": -4.0189654020001504e-07, ""gross_return_diff_bps"": -0.00401896540200015, ""legacy_borrow_pnl_jpy"": 0.0}"
