trade_date,ticker,weight,quantity,entry_price,exit_price,gross_pnl_jpy,cost_jpy,net_pnl_jpy,gross_return,net_return_contribution,entry_cost_jpy,exit_cost_jpy,borrow_cost_jpy,expected_oc_return
2025-08-29,1618.T,0.15,6.309148264984227,23775.0,23640.0,-851.7350157728706,299.1482649842271,-1150.8832807570977,-0.0008517350157728706,-0.0011508832807570978,150.0,149.14826498422713,0.0,-0.005678233438485836
2025-08-29,1623.T,0.15,4.373177842565598,34300.0,34660.0,1574.3440233236151,301.57434402332365,1272.7696793002915,0.001574344023323615,0.0012727696793002916,150.0,151.57434402332362,0.0,0.010495626822157433
2025-08-29,1625.T,0.15,3.6809815950920246,40750.0,40430.0,-1177.9141104294479,298.82208588957053,-1476.7361963190183,-0.0011779141104294479,-0.0014767361963190183,150.0,148.82208588957056,0.0,-0.00785276073619634
2025-08-29,1629.T,0.15,1.5692017993513967,95590.0,95880.0,455.06852181190504,300.4550685218119,154.61345329009316,0.00045506852181190503,0.00015461345329009316,150.0,150.4550685218119,0.0,0.003033790145412718
2025-08-29,1631.T,0.15,6.185567010309279,24250.0,24185.0,-402.0618556701031,299.5979381443299,-701.659793814433,-0.00040206185567010313,-0.000701659793814433,150.0,149.5979381443299,0.0,-0.0026804123711340333
