trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-08-29,1618.T,0.15,150000.0,long,23775.0,23640.0,-0.005678233438485836
2025-08-29,1623.T,0.15,150000.0,long,34300.0,34660.0,0.010495626822157433
2025-08-29,1625.T,0.15,150000.0,long,40750.0,40430.0,-0.00785276073619634
2025-08-29,1629.T,0.15,150000.0,long,95590.0,95880.0,0.003033790145412718
2025-08-29,1631.T,0.15,150000.0,long,24250.0,24185.0,-0.0026804123711340333
