trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-08,1617.T,0.15,150000.0,long,40160.0,40110.0,-0.0012450199203187795
2025-10-08,1621.T,0.15,150000.0,long,28105.0,27835.0,-0.009606831524639703
2025-10-08,1627.T,0.15,150000.0,long,10235.0,10260.0,0.002442598925256556
2025-10-08,1628.T,0.15,150000.0,long,20660.0,20585.0,-0.003630203291384304
2025-10-08,1630.T,0.15,150000.0,long,33770.0,33600.0,-0.005034053893988699
