trade_date,ticker,leg,side,quantity,price,notional_jpy,cost_bps,cost_jpy
2025-10-08,1617.T,entry,buy,3.735059760956175,40160.0,150000.0,10.0,150.0
2025-10-08,1617.T,exit,sell,3.735059760956175,40110.0,149813.2470119522,10.0,149.8132470119522
2025-10-08,1621.T,entry,buy,5.337128624799858,28105.0,150000.0,10.0,150.0
2025-10-08,1621.T,exit,sell,5.337128624799858,27835.0,148558.97527130405,10.0,148.55897527130404
2025-10-08,1627.T,entry,buy,14.655593551538837,10235.0,150000.0,10.0,150.0
2025-10-08,1627.T,exit,sell,14.655593551538837,10260.0,150366.38983878848,10.0,150.36638983878848
2025-10-08,1628.T,entry,buy,7.260406582768635,20660.0,150000.0,10.0,150.0
2025-10-08,1628.T,exit,sell,7.260406582768635,20585.0,149455.46950629234,10.0,149.45546950629236
2025-10-08,1630.T,entry,buy,4.441812259401836,33770.0,150000.0,10.0,150.0
2025-10-08,1630.T,exit,sell,4.441812259401836,33600.0,149244.89191590168,10.0,149.2448919159017
