date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-03,0.0066154791542281126,0.0051103621765724834,-0.001505116977655629,6615.479154228113,5110.362176572484,-1505.116977655629,0.0,1.0051103621765725
