trade_date,nav_start_jpy,nav_end_jpy,gross_pnl_jpy,cost_jpy,borrow_cost_jpy,net_pnl_jpy,gross_return,cost_return,net_return,gross_exposure,net_exposure,turnover_entry,turnover_exit,n_positions,execution_cost_jpy,status
2025-10-01,1000000.0,992628.9226945589,-5876.954259700797,1494.1230457402994,0.0,-7371.0773054410965,-0.005876954259700797,-0.0014941230457402993,-0.007371077305441096,0.75,0.75,0.75,0.7441230457402992,5,1494.1230457402994,GO
