date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-10-01,-0.005871083176524273,-0.0073637135918491895,-0.0014926304153249166,-5871.083176524273,-7363.7135918491895,-1492.6304153249166,0.0,0.9926362864081508
