date,gross_return,net_return,cost_return,gross_pnl_jpy,net_pnl_jpy,cost_pnl_jpy,borrow_pnl_jpy,cumulative_return
2025-11-25,-0.00996969479140545,-0.011458226595115438,-0.0014885318037099896,-9969.694791405449,-11458.226595115439,-1488.5318037099896,0.0,0.9885417734048846
