trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-09-25,-0.0024783410809749,-0.0024808194220559,-2.4783410810000177e-06,-0.024783410810000177,0.75,0.75,-0.0014975206780985,-0.0014990181987767,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0098 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.497520678199818e-06, ""cost_return_diff_bps"": -0.01497520678199818, ""gross_return_diff"": -9.808204029001632e-07, ""gross_return_diff_bps"": -0.009808204029001632, ""legacy_borrow_pnl_jpy"": 0.0}"
