trade_date,ticker,target_weight,target_notional_jpy,side,entry_price,exit_price,expected_oc_return
2025-10-22,1618.T,0.15,150000.0,long,25150.0,25375.0,0.008946322067594492
2025-10-22,1623.T,0.15,150000.0,long,39130.0,38770.0,-0.009200102223357987
2025-10-22,1625.T,0.15,150000.0,long,46590.0,47000.0,0.008800171710667604
2025-10-22,1629.T,0.15,150000.0,long,104000.0,103450.0,-0.00528846153846152
2025-10-22,1631.T,0.15,150000.0,long,24800.0,24665.0,-0.005443548387096819
