trade_date,legacy_net_return,canonical_net_return,net_return_diff,net_return_diff_bps,legacy_gross_exposure,canonical_gross_exposure,legacy_cost_return,canonical_cost_return,status,notes,tolerance_net_return_bps,within_tolerance,diagnostics
2025-10-22,-0.0018256892236188,-0.0018275149128425,-1.8256892237000343e-06,-0.018256892237000343,0.75,0.75,-0.001498173983261,-0.0014996721572444,PASS,Legacy shadow embeds execution cost into assumed fill prices; canonical_v1 records execution cost as separate cash cost. | Gross return diff: -0.0033 bps; cost return diff: -0.0150 bps.,1.0,True,"{""canonical_borrow_cost_jpy"": 0.0, ""cost_return_diff"": -1.4981739834001202e-06, ""cost_return_diff_bps"": -0.014981739834001202, ""gross_return_diff"": -3.275152402999683e-07, ""gross_return_diff_bps"": -0.003275152402999683, ""legacy_borrow_pnl_jpy"": 0.0}"
