broker_id,broker_mode,client_order_id,symbol,market,side,quantity,notional_jpy,order_type,tif,limit_price,source_packet_path,payload_json,metadata_json
null_broker_v1,DRY_RUN,DRYRUN-CLIENT-f788c25387cdfc8e,1619.T,JP,BUY,3.535035382169141,150000.0,MARKET,DAY,,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_local_2025-11-28_20260420T115921Z,"{""allow_live_submission"": false, ""broker_id"": ""null_broker_v1"", ""broker_mode"": ""DRY_RUN"", ""client_order_id"": ""DRYRUN-CLIENT-f788c25387cdfc8e"", ""limit_price"": null, ""market"": ""JP"", ""metadata"": {""close_price_adj"": 42700.0, ""close_side"": ""SELL"", ""intended_close_qty"": 3.535035382169141, ""open_price_adj"": 42390.0, ""target_weight"": 0.15}, ""notional_jpy"": 150000.0, ""order_type"": ""MARKET"", ""quantity"": 3.535035382169141, ""side"": ""BUY"", ""source_packet_path"": ""C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_local_2025-11-28_20260420T115921Z"", ""symbol"": ""1619.T"", ""tif"": ""DAY""}","{""diagnostics"": [], ""payload_checksum"": ""f788c25387cdfc8efea68c111455539f862965c163db07dd19bec7e71f61a881""}"
null_broker_v1,DRY_RUN,DRYRUN-CLIENT-b16b87d5860e3111,1620.T,JP,BUY,4.881112372969051,150000.0,MARKET,DAY,,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_local_2025-11-28_20260420T115921Z,"{""allow_live_submission"": false, ""broker_id"": ""null_broker_v1"", ""broker_mode"": ""DRY_RUN"", ""client_order_id"": ""DRYRUN-CLIENT-b16b87d5860e3111"", ""limit_price"": null, ""market"": ""JP"", ""metadata"": {""close_price_adj"": 30950.0, ""close_side"": ""SELL"", ""intended_close_qty"": 4.881112372969051, ""open_price_adj"": 30700.0, ""target_weight"": 0.15}, ""notional_jpy"": 150000.0, ""order_type"": ""MARKET"", ""quantity"": 4.881112372969051, ""side"": ""BUY"", ""source_packet_path"": ""C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_local_2025-11-28_20260420T115921Z"", ""symbol"": ""1620.T"", ""tif"": ""DAY""}","{""diagnostics"": [], ""payload_checksum"": ""b16b87d5860e3111d665d38b903423fd7feedecb6dd03f059a01ee48f4182e15""}"
null_broker_v1,DRY_RUN,DRYRUN-CLIENT-daf62f51d851bd10,1628.T,JP,BUY,7.211268038987,150000.0,MARKET,DAY,,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_local_2025-11-28_20260420T115921Z,"{""allow_live_submission"": false, ""broker_id"": ""null_broker_v1"", ""broker_mode"": ""DRY_RUN"", ""client_order_id"": ""DRYRUN-CLIENT-daf62f51d851bd10"", ""limit_price"": null, ""market"": ""JP"", ""metadata"": {""close_price_adj"": 20770.0, ""close_side"": ""SELL"", ""intended_close_qty"": 7.211268038987, ""open_price_adj"": 20780.0, ""target_weight"": 0.15}, ""notional_jpy"": 150000.0, ""order_type"": ""MARKET"", ""quantity"": 7.211268038987, ""side"": ""BUY"", ""source_packet_path"": ""C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_local_2025-11-28_20260420T115921Z"", ""symbol"": ""1628.T"", ""tif"": ""DAY""}","{""diagnostics"": [], ""payload_checksum"": ""daf62f51d851bd10b2f91a74fe9202ceda642ba73a4c1b5d923c9ca4f7d3d80a""}"
null_broker_v1,DRY_RUN,DRYRUN-CLIENT-bc107c6d7e9d80d5,1630.T,JP,BUY,3.9559173666882224,150000.0,MARKET,DAY,,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_local_2025-11-28_20260420T115921Z,"{""allow_live_submission"": false, ""broker_id"": ""null_broker_v1"", ""broker_mode"": ""DRY_RUN"", ""client_order_id"": ""DRYRUN-CLIENT-bc107c6d7e9d80d5"", ""limit_price"": null, ""market"": ""JP"", ""metadata"": {""close_price_adj"": 37960.0, ""close_side"": ""SELL"", ""intended_close_qty"": 3.9559173666882224, ""open_price_adj"": 37880.0, ""target_weight"": 0.15}, ""notional_jpy"": 150000.0, ""order_type"": ""MARKET"", ""quantity"": 3.9559173666882224, ""side"": ""BUY"", ""source_packet_path"": ""C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_local_2025-11-28_20260420T115921Z"", ""symbol"": ""1630.T"", ""tif"": ""DAY""}","{""diagnostics"": [], ""payload_checksum"": ""bc107c6d7e9d80d5c7070a8a92658ba4245fcc8577a9713980e2c53af927beee""}"
null_broker_v1,DRY_RUN,DRYRUN-CLIENT-9f49d7087925a133,1633.T,JP,BUY,2.870142690100553,150000.0,MARKET,DAY,,C:\Users\shiro\OneDrive\ドキュメント\Spyder\MISOCP\investment\runs\shadow_corrected_local_2025-11-28_20260420T115921Z,"{""allow_live_submission"": false, ""broker_id"": ""null_broker_v1"", ""broker_mode"": ""DRY_RUN"", ""client_order_id"": ""DRYRUN-CLIENT-9f49d7087925a133"", ""limit_price"": null, ""market"": ""JP"", ""metadata"": {""close_price_adj"": 52350.0, ""close_side"": ""SELL"", ""intended_close_qty"": 2.870142690100553, ""open_price_adj"": 52210.0, ""target_weight"": 0.15}, ""notional_jpy"": 150000.0, ""order_type"": ""MARKET"", ""quantity"": 2.870142690100553, ""side"": ""BUY"", ""source_packet_path"": ""C:\\Users\\shiro\\OneDrive\\ドキュメント\\Spyder\\MISOCP\\investment\\runs\\shadow_corrected_local_2025-11-28_20260420T115921Z"", ""symbol"": ""1633.T"", ""tif"": ""DAY""}","{""diagnostics"": [], ""payload_checksum"": ""9f49d7087925a1333991b903636effb89fa1f63f08cb521ceea9ac4c0b9c6d89""}"
